question,retained_kv_memory_mb,answer,kv_memory_per_token_kb,answer_prefix,compression_ratio,retained_kv_memory_gb,context_tokens,predicted_answer,memory_budget_unit,context_id,task,retained_context_tokens,context_length,uncompressed_kv_memory_gb,uncompressed_kv_memory_mb,memory_budget,max_new_tokens,token_budget
What is the value associated with key BB02F512C4C3? Return only the value.,2047.868928,['C88AFED4057D'],147.456,,0.7625049164628829,2.047868928,58477.0,5A300B570720,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key A9708E46D534? Return only the value.,2047.868928,['7C96B7E99ACA'],147.456,,0.7625049164628829,2.047868928,58477.0,7C96B7E99ACA,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 309D27A0C3D7? Return only the value.,2047.868928,['37BB4BF50B52'],147.456,,0.7625049164628829,2.047868928,58477.0,5F9035A240AE,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 0EF8F7FD5646? Return only the value.,2047.868928,['BC59944528C0'],147.456,,0.7625049164628829,2.047868928,58477.0,2303D69D42F1,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 0F9A8ACD4E10? Return only the value.,2047.868928,['5048BF7B539B'],147.456,,0.7625049164628829,2.047868928,58477.0,5048BF7B539B,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 0CD60EA2622B? Return only the value.,2047.868928,['7A0E958CA9BA'],147.456,,0.7625049164628829,2.047868928,58477.0,7A0E958CA9BA,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key EB5C80BACD64? Return only the value.,2047.868928,['87F7DA4BD9CA'],147.456,,0.7625049164628829,2.047868928,58477.0,55ABA5B5CDC2,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 0E8F284D82E5? Return only the value.,2047.868928,['8201F5F59B22'],147.456,,0.7625049164628829,2.047868928,58477.0,5F87E6C95F87,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key D9F114822F53? Return only the value.,2047.868928,['118A2F923996'],147.456,,0.7625049164628829,2.047868928,58477.0,118A2F923996,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 116598543881? Return only the value.,2047.868928,['DCA0ACDABACC'],147.456,,0.7625049164628829,2.047868928,58477.0,6E415FF595EA,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 675D3C365296? Return only the value.,2047.868928,['F10C1EB0E38A'],147.456,,0.7625049164628829,2.047868928,58477.0,43D6236EB832,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 91D6E3E9DE99? Return only the value.,2047.868928,['94343F07F814'],147.456,,0.7625049164628829,2.047868928,58477.0,E58275F1C654,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 0A2C98326856? Return only the value.,2047.868928,['14FC9E8FC965'],147.456,,0.7625049164628829,2.047868928,58477.0,4058C2874F06,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key A8496B5252E3? Return only the value.,2047.868928,['90B2956B8C0C'],147.456,,0.7625049164628829,2.047868928,58477.0,90B2956B8C0C,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 50FD85D51695? Return only the value.,2047.868928,['42C1EF48E8D5'],147.456,,0.7625049164628829,2.047868928,58477.0,5299D40E53CE,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key AB73344A54B8? Return only the value.,2047.868928,['506EB758588D'],147.456,,0.7625049164628829,2.047868928,58477.0,887BE980F8C4,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 43FF3D1A85DD? Return only the value.,2047.868928,['2181655238A6'],147.456,,0.7625049164628829,2.047868928,58477.0,2181655B30E2,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key A53FABF3E3FC? Return only the value.,2047.868928,['750C4CCC9BC2'],147.456,,0.7625049164628829,2.047868928,58477.0,50484C656E64546553616E6453616E64,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key EDD450F0FD0A? Return only the value.,2047.868928,['EF8CC07A30F2'],147.456,,0.7625049164628829,2.047868928,58477.0,57D844444444,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 026212922F83? Return only the value.,2047.868928,['9F0475523327'],147.456,,0.7625049164628829,2.047868928,58477.0,5F9024E99C3D,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 9020FF9AB5C2? Return only the value.,2047.868928,['1998FF002D4D'],147.456,,0.7625049164628829,2.047868928,58477.0,2D4C3E644C2A,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 89A212C136E0? Return only the value.,2047.868928,['8181369147EB'],147.456,,0.7625049164628829,2.047868928,58477.0,0E5E59077299,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 21E843E42CAF? Return only the value.,2047.868928,['5958EEEA163E'],147.456,,0.7625049164628829,2.047868928,58477.0,5958EEEA163E,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 119CE1805081? Return only the value.,2047.868928,['3E89E117DAC3'],147.456,,0.7625049164628829,2.047868928,58477.0,3E89E117DAC3,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 48F45E9953D2? Return only the value.,2047.868928,['702C286218B8'],147.456,,0.7625049164628829,2.047868928,58477.0,7C44AB4220A7,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 8B10D5704F32? Return only the value.,2047.868928,['4D71B41B3143'],147.456,,0.7625049164628829,2.047868928,58477.0,3C09E23C244C,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key FBDD9C96E9EC? Return only the value.,2047.868928,['CE9EFCBB4E59'],147.456,,0.7625049164628829,2.047868928,58477.0,3D428454845C,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 8768A76AFDE6? Return only the value.,2047.868928,['AAF90200B1F0'],147.456,,0.7625049164628829,2.047868928,58477.0,24E590782463,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 8DFAD12DBC9A? Return only the value.,2047.868928,['EE874CA415EA'],147.456,,0.7625049164628829,2.047868928,58477.0,9F645C9D927D,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 1A84A9D3D7C7? Return only the value.,2047.868928,['E0CCF05DB76E'],147.456,,0.7625049164628829,2.047868928,58477.0,5F9035A240AE,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 43B42260E70F? Return only the value.,2047.868928,['E3C41D8CBBAC'],147.456,,0.7625049164628829,2.047868928,58477.0,96A9DC33E1F9,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key BE0F1B66B5A9? Return only the value.,2047.868928,['27CB8DA01097'],147.456,,0.7625049164628829,2.047868928,58477.0,5F90246A9C6D,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 482145B89CD9? Return only the value.,2047.868928,['35EB9AD620AB'],147.456,,0.7625049164628829,2.047868928,58477.0,6C96D5D68D8A,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 57C7B7B56EA7? Return only the value.,2047.868928,['AFFF341EF40B'],147.456,,0.7625049164628829,2.047868928,58477.0,AFFF341EF40B,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key DA58A25D6B29? Return only the value.,2047.868928,['8162439472E6'],147.456,,0.7625049164628829,2.047868928,58477.0,5417CAAA5BBE,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 40497D106C60? Return only the value.,2047.868928,['E87DE7C421C7'],147.456,,0.7625049164628829,2.047868928,58477.0,5C07D71173E4,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 0D01D89A40C0? Return only the value.,2047.868928,['A26017A0DF49'],147.456,,0.7625049164628829,2.047868928,58477.0,DF498DA8EEE4,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key D4506C6F7633? Return only the value.,2047.868928,['0B4946D483F3'],147.456,,0.7625049164628829,2.047868928,58477.0,51B78C35C9AA,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 556300E85ECE? Return only the value.,2047.868928,['217DC56811CD'],147.456,,0.7625049164628829,2.047868928,58477.0,4899D40E53CE,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key FAD4A319DCB4? Return only the value.,2047.868928,['295D430F801D'],147.456,,0.7625049164628829,2.047868928,58477.0,5462F43D5C3A,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 711CBDC14F1F? Return only the value.,2047.868928,['B4A68D3AED99'],147.456,,0.7625049164628829,2.047868928,58477.0,4CBD9E2AA4AC,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 8F976D7CE3C9? Return only the value.,2047.868928,['1CA30279B6A6'],147.456,,0.7625049164628829,2.047868928,58477.0,530A2A935D62,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key F1EE13432E61? Return only the value.,2047.868928,['B0E6E21342B0'],147.456,,0.7625049164628829,2.047868928,58477.0,5048BF7E684D,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 2628E767DCEA? Return only the value.,2047.868928,['09398BABCE3B'],147.456,,0.7625049164628829,2.047868928,58477.0,7394843D4667,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 5E84D5A804EB? Return only the value.,2047.868928,['8D72951F58D0'],147.456,,0.7625049164628829,2.047868928,58477.0,5417CAAA5BBE,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 6E0625E97977? Return only the value.,2047.868928,['0AB520A04502'],147.456,,0.7625049164628829,2.047868928,58477.0,90E0FBDD3933,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 5D594EEA04E7? Return only the value.,2047.868928,['EEDEE623A689'],147.456,,0.7625049164628829,2.047868928,58477.0,470AB833E1F9,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key F8E1CBCEABDE? Return only the value.,2047.868928,['0A36DC570131'],147.456,,0.7625049164628829,2.047868928,58477.0,786614F7CE8D,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 5B99E61FECC0? Return only the value.,2047.868928,['AE9B35C7936C'],147.456,,0.7625049164628829,2.047868928,58477.0,548E69CE1D86,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key AABC3FE12E47? Return only the value.,2047.868928,['5A8A1A50AEC3'],147.456,,0.7625049164628829,2.047868928,58477.0,355CFB6BF1DC,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 8F54C7B5B2BC? Return only the value.,2047.868928,['DFEDE256A6DC'],147.456,,0.7625049164628829,2.047868928,58477.0,4223CC3536DF],MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key F94D6808593F? Return only the value.,2047.868928,['BFDD9EE3AC2A'],147.456,,0.7625049164628829,2.047868928,58477.0,5048BF79468D,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key ECFE2790CEBD? Return only the value.,2047.868928,['3C9AEE0CAEB5'],147.456,,0.7625049164628829,2.047868928,58477.0,8A45BADF9397,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 2999DD56CC94? Return only the value.,2047.868928,['CCC5F9E8A369'],147.456,,0.7625049164628829,2.047868928,58477.0,5417CAAA5BBE,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 2D53CF8EBC5A? Return only the value.,2047.868928,['698CE1A47E10'],147.456,,0.7625049164628829,2.047868928,58477.0,504848444444,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 2DEA0658663A? Return only the value.,2047.868928,['ECABBC8F7D29'],147.456,,0.7625049164628829,2.047868928,58477.0,5417CAAA5B0D,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key C84A550A1B46? Return only the value.,2047.868928,['6966EE49F329'],147.456,,0.7625049164628829,2.047868928,58477.0,F4E950521700,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key AB7FCD5F4822? Return only the value.,2047.868928,['BC2CDD334CC7'],147.456,,0.7625049164628829,2.047868928,58477.0,5048BF7750A8,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 3F87CF8D446A? Return only the value.,2047.868928,['28C1444D610B'],147.456,,0.7625049164628829,2.047868928,58477.0,3C072E8D0E87,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key B386C991603F? Return only the value.,2047.868928,['61EE1BAC27A7'],147.456,,0.7625049164628829,2.047868928,58477.0,4E6744444444,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 09E9DF465290? Return only the value.,2047.868928,['787FDBCCC477'],147.456,,0.7625049164628829,2.047868928,58477.0,67FDA334058A,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 331738F16A81? Return only the value.,2047.868928,['EB1FD10BD1D0'],147.456,,0.7625049164628829,2.047868928,58477.0,5C29410BFC29,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 598375D66ED4? Return only the value.,2047.868928,['D20E4E20FD1A'],147.456,,0.7625049164628829,2.047868928,58477.0,FD154E20FD1A,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key DF0FCB9BC326? Return only the value.,2047.868928,['39113A43B2BA'],147.456,,0.7625049164628829,2.047868928,58477.0,57D48C61D44A,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key A8F7060EDF5B? Return only the value.,2047.868928,['66013170F437'],147.456,,0.7625049164628829,2.047868928,58477.0,548E6C4E688C,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 47525408F9AC? Return only the value.,2047.868928,['11C5DD463C09'],147.456,,0.7625049164628829,2.047868928,58477.0,0F25A553875A,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key C5F8F7860B50? Return only the value.,2047.868928,['59E44774BC58'],147.456,,0.7625049164628829,2.047868928,58477.0,59E44774BC58,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key 8268A43825B5? Return only the value.,2047.868928,['ADF46651529E'],147.456,,0.7625049164628829,2.047868928,58477.0,929D48F1096D,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
What is the value associated with key D7FAFB2CA025? Return only the value.,2047.868928,['54C689456F27'],147.456,,0.7625049164628829,2.047868928,58477.0,54C67856588D,MB,context_0000,synthetic_kv_64k,13888.0,62995,8.622784512,8622.784512,2048.0,32,13888.0
