question,memory_budget_unit,retained_kv_memory_mb,token_budget,compression_ratio,context_length,predicted_answer,context_tokens,uncompressed_kv_memory_gb,memory_budget,context_id,task,kv_memory_per_token_kb,retained_kv_memory_gb,answer_prefix,uncompressed_kv_memory_mb,max_new_tokens,answer,retained_context_tokens
What is the value associated with key ED3043E458FC? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,6F0A5C881C8A,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['C8FEC8B8D9C6'],3472.0
What is the value associated with key 4906747B6DBA? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `4906747B6DBA` is `5C3D4E0B3B4C,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['B2536C4A37EA'],3472.0
What is the value associated with key BB02F512C4C3? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,C4C45853588C,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['C88AFED4057D'],3472.0
What is the value associated with key A9708E46D534? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,A002C98A5D54,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['7C96B7E99ACA'],3472.0
What is the value associated with key 309D27A0C3D7? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,639D79D27096,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['37BB4BF50B52'],3472.0
What is the value associated with key 0EF8F7FD5646? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,635A5C7AF83D,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['BC59944528C0'],3472.0
What is the value associated with key 0F9A8ACD4E10? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,6B3D4853905F,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['5048BF7B539B'],3472.0
What is the value associated with key 0CD60EA2622B? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `0CD60EA2622B` is `5D42692E07B6,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['7A0E958CA9BA'],3472.0
What is the value associated with key EB5C80BACD64? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,67FDA3340C2A,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['87F7DA4BD9CA'],3472.0
What is the value associated with key 0E8F284D82E5? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `0E8F284D82E5` is `909E8A38D5,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['8201F5F59B22'],3472.0
What is the value associated with key D9F114822F53? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,D9F114822F53,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['118A2F923996'],3472.0
What is the value associated with key 116598543881? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,116598543881,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['DCA0ACDABACC'],3472.0
What is the value associated with key 675D3C365296? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,6AA2F7637B8A,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['F10C1EB0E38A'],3472.0
What is the value associated with key 91D6E3E9DE99? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `91D6E3E9DE99` is `9943D59E905,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['94343F07F814'],3472.0
What is the value associated with key 0A2C98326856? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `0A2C98326856` is `00000000000,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['14FC9E8FC965'],3472.0
What is the value associated with key A8496B5252E3? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,A0A130807894,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['90B2956B8C0C'],3472.0
What is the value associated with key 50FD85D51695? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,548E69CE1608,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['42C1EF48E8D5'],3472.0
What is the value associated with key AB73344A54B8? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,B89A34EF204A,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['506EB758588D'],3472.0
What is the value associated with key 43FF3D1A85DD? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,6E3C14348D4A,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['2181655238A6'],3472.0
What is the value associated with key A53FABF3E3FC? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,A03D8855588A,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['750C4CCC9BC2'],3472.0
What is the value associated with key EDD450F0FD0A? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,E6E82366664E,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['EF8CC07A30F2'],3472.0
What is the value associated with key 026212922F83? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `026212922F83` is `00000000000,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['9F0475523327'],3472.0
What is the value associated with key 9020FF9AB5C2? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,994D08E53BB7,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['1998FF002D4D'],3472.0
What is the value associated with key 89A212C136E0? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `89A212C136E0` is `0000000000,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['8181369147EB'],3472.0
What is the value associated with key 21E843E42CAF? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,C03D4E27184D,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['5958EEEA163E'],3472.0
What is the value associated with key 119CE1805081? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,116593000000,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['3E89E117DAC3'],3472.0
What is the value associated with key 48F45E9953D2? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,639D8D94E91F,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['702C286218B8'],3472.0
What is the value associated with key 8B10D5704F32? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,8C348230C4E6,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['4D71B41B3143'],3472.0
What is the value associated with key FBDD9C96E9EC? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,639D790B905D,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['CE9EFCBB4E59'],3472.0
What is the value associated with key 8768A76AFDE6? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,8C570198FE85,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['AAF90200B1F0'],3472.0
What is the value associated with key 8DFAD12DBC9A? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,694D8D3889A6,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['EE874CA415EA'],3472.0
What is the value associated with key 1A84A9D3D7C7? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `1A84A9D3D7C7` is `1A8D28765E3,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['E0CCF05DB76E'],3472.0
What is the value associated with key 43B42260E70F? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,B0F0C881900A,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['E3C41D8CBBAC'],3472.0
What is the value associated with key BE0F1B66B5A9? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,1A2A562B0F79,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['27CB8DA01097'],3472.0
What is the value associated with key 482145B89CD9? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,639D24ED584F,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['35EB9AD620AB'],3472.0
What is the value associated with key 57C7B7B56EA7? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,57C3D9C5D5AA,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['AFFF341EF40B'],3472.0
What is the value associated with key DA58A25D6B29? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,6D8548E00C2A,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['8162439472E6'],3472.0
What is the value associated with key 40497D106C60? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `40497D106C60` is `1823279B637,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['E87DE7C421C7'],3472.0
What is the value associated with key 0D01D89A40C0? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `0D01D89A40C0` is `40C0`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['A26017A0DF49'],3472.0
What is the value associated with key D4506C6F7633? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,D4506C6F7633,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['0B4946D483F3'],3472.0
What is the value associated with key 556300E85ECE? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,502E0A8A5B0F,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['217DC56811CD'],3472.0
What is the value associated with key FAD4A319DCB4? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,"The value associated with the key ""FAD4A319DCB4"" is ""B3EDB0894DE4"".",58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['295D430F801D'],3472.0
What is the value associated with key 711CBDC14F1F? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,"The key ""711CBDC14F1F"" is not present in the provided list of key-value pairs. Therefore, there is no value",58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['B4A68D3AED99'],3472.0
What is the value associated with key 8F976D7CE3C9? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,660A8D905D1A,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['1CA30279B6A6'],3472.0
What is the value associated with key F1EE13432E61? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,F1EE13432E61: 6E3C14348F62,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['B0E6E21342B0'],3472.0
What is the value associated with key 2628E767DCEA? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,1A2A562B0F79,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['09398BABCE3B'],3472.0
What is the value associated with key 5E84D5A804EB? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `5E84D5A804EB` is `1869E85C1EC9,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['8D72951F58D0'],3472.0
What is the value associated with key 6E0625E97977? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `6E0625E97977` is `54F78C30E8,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['0AB520A04502'],3472.0
What is the value associated with key 5D594EEA04E7? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,5A3D4E0648D0,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['EEDEE623A689'],3472.0
What is the value associated with key F8E1CBCEABDE? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,F8E1CBCEABDE,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['0A36DC570131'],3472.0
What is the value associated with key 5B99E61FECC0? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,544D9E0C26E8,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['AE9B35C7936C'],3472.0
What is the value associated with key AABC3FE12E47? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,B3DA756EB67D,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['5A8A1A50AEC3'],3472.0
What is the value associated with key 8F54C7B5B2BC? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `8F54C7B5B2BC` is `59E2952E6ABB`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['DFEDE256A6DC'],3472.0
What is the value associated with key F94D6808593F? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,635A5C7AF83D,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['BFDD9EE3AC2A'],3472.0
What is the value associated with key ECFE2790CEBD? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,E83C409D2773,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['3C9AEE0CAEB5'],3472.0
What is the value associated with key 2999DD56CC94? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,655313425419,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['CCC5F9E8A369'],3472.0
What is the value associated with key 2D53CF8EBC5A? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,6E3D4E0648D0,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['698CE1A47E10'],3472.0
What is the value associated with key 2DEA0658663A? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `2DEA0658663A` is `5C4436C3FE85,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['ECABBC8F7D29'],3472.0
What is the value associated with key C84A550A1B46? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,B0D5C891D55D,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['6966EE49F329'],3472.0
What is the value associated with key AB7FCD5F4822? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,66243A57890A,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['BC2CDD334CC7'],3472.0
What is the value associated with key 3F87CF8D446A? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `3F87CF8D446A` is `5C410AC013D5,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['28C1444D610B'],3472.0
What is the value associated with key B386C991603F? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,B386C991603F,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['61EE1BAC27A7'],3472.0
What is the value associated with key 09E9DF465290? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,639D790B3085,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['787FDBCCC477'],3472.0
What is the value associated with key 331738F16A81? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,6B6666666666,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['EB1FD10BD1D0'],3472.0
What is the value associated with key 598375D66ED4? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,598375D66ED4,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['D20E4E20FD1A'],3472.0
What is the value associated with key DF0FCB9BC326? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,6620C3090916,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['39113A43B2BA'],3472.0
